,AR1,IAR,LR,LAS,QRF,QGB,DMQv0c,DMQv1c,DMQv2c
AR1,0.0,-1.9432423502736538,-2.0755115245594684,0.3852021571104811,4.898776143604295,0.10410603013307058,2.7345352091414634,3.814704148915556,2.687835348750012
IAR,1.9432423502736538,0.0,-0.8034734006585103,1.9893004225823991,2.9589505034171713,1.9113792431988332,3.7556674980038984,4.214721241175076,3.6569557494671376
LR,2.0755115245594684,0.8034734006585103,0.0,2.212576533964583,2.7502161351077374,2.1377727438460417,3.2198380344246256,3.6124374872447977,3.381074417893691
LAS,-0.3852021571104811,-1.9893004225823991,-2.212576533964583,0.0,2.4696502816149226,-0.28378969051808334,2.470716496468918,3.4467089215924536,2.514505841897564
QRF,-4.898776143604295,-2.9589505034171713,-2.7502161351077374,-2.4696502816149226,0.0,-3.9956667665657815,1.5328343636174984,2.65363241736422,1.4918718461979306
QGB,-0.10410603013307058,-1.9113792431988332,-2.1377727438460417,0.28378969051808334,3.9956667665657815,0.0,2.9807759598522634,4.325595914930943,2.9575212844797227
DMQv0c,-2.7345352091414634,-3.7556674980038984,-3.2198380344246256,-2.470716496468918,-1.5328343636174984,-2.9807759598522634,0.0,0.8535839170356412,0.037177469179879685
DMQv1c,-3.814704148915556,-4.214721241175076,-3.6124374872447977,-3.4467089215924536,-2.65363241736422,-4.325595914930943,-0.8535839170356412,0.0,-0.9437688653833725
DMQv2c,-2.687835348750012,-3.6569557494671376,-3.381074417893691,-2.514505841897564,-1.4918718461979306,-2.9575212844797227,-0.037177469179879685,0.9437688653833725,0.0
