,AR1,UAR,LR,LAS,QRF,QGB,DMQv0c,DMQv1c,DMQv2c
AR1,,0.11408662178230365,0.16118424370138806,0.4395373416841878,0.1478423120659134,0.50530470232376,0.9918072949519942,0.9023843047759343,0.3409783388024523
UAR,0.11408662178230365,,0.24465844567845063,0.545685127359204,0.09805257109737235,0.3277551871306079,0.5167046906783117,0.34383804631089854,0.952545514856162
LR,0.16118424370138806,0.24465844567845063,,0.19623883957183985,0.12008779113877673,0.18009410522248803,0.17033238226498304,0.1688512630129343,0.25668503924338504
LAS,0.4395373416841878,0.545685127359204,0.19623883957183985,,0.05788990585499023,0.6963349409795736,0.6785066713727379,0.4728789157286296,0.5441649812682123
QRF,0.1478423120659134,0.09805257109737235,0.12008779113877673,0.05788990585499023,,0.026753956330945013,0.4454795529697636,0.1494131156375582,0.09964426994668446
QGB,0.50530470232376,0.3277551871306079,0.18009410522248803,0.6963349409795736,0.026753956330945013,,0.8412137281717802,0.7668227481995851,0.46348700834815937
DMQv0c,0.9918072949519942,0.5167046906783117,0.17033238226498304,0.6785066713727379,0.4454795529697636,0.8412137281717802,,0.9327488011436138,0.26017779515526296
DMQv1c,0.9023843047759343,0.34383804631089854,0.1688512630129343,0.4728789157286296,0.1494131156375582,0.7668227481995851,0.9327488011436138,,0.2296988379825734
DMQv2c,0.3409783388024523,0.952545514856162,0.25668503924338504,0.5441649812682123,0.09964426994668446,0.46348700834815937,0.26017779515526296,0.2296988379825734,
