,AR1,UAR,LR,LAS,QRF,QGB,DMQv0c,DMQv1c,DMQv2c
AR1,,0.4823396841198101,0.18173843078840757,0.06693776965978099,3.2488389447661014e-05,2.0611827079540186e-06,0.016510695946477645,0.0026449923955115225,0.08464442486408438
UAR,0.4823396841198101,,0.29777666076330056,0.1049668287483776,0.002303330740249508,5.5201901346056144e-05,0.0012443470251899023,0.00021611374484668323,0.020187444648591693
LR,0.18173843078840757,0.29777666076330056,,0.12217783493599575,0.07917913961524285,0.05634445313196869,0.06209709164942992,0.0681097636400438,0.10196301842815111
LAS,0.06693776965978099,0.1049668287483776,0.12217783493599575,,0.01304531168680757,0.0006256360558313806,0.09993410012150303,0.05338064234358259,0.41319835588529885
QRF,3.2488389447661014e-05,0.002303330740249508,0.07917913961524285,0.01304531168680757,,0.005877047803742742,0.401636972346876,0.31248906429551226,0.8754314544523294
QGB,2.0611827079540186e-06,5.5201901346056144e-05,0.05634445313196869,0.0006256360558313806,0.005877047803742742,,0.8686090673489404,0.8930075547575822,0.3632271306246736
DMQv0c,0.016510695946477645,0.0012443470251899023,0.06209709164942992,0.09993410012150303,0.401636972346876,0.8686090673489404,,0.7264324862861675,0.10140086552333746
DMQv1c,0.0026449923955115225,0.00021611374484668323,0.0681097636400438,0.05338064234358259,0.31248906429551226,0.8930075547575822,0.7264324862861675,,0.15272062264384811
DMQv2c,0.08464442486408438,0.020187444648591693,0.10196301842815111,0.41319835588529885,0.8754314544523294,0.3632271306246736,0.10140086552333746,0.15272062264384811,
