,AR1,IAR,LR,LAS,QRF,QGB,DMQv0c,DMQv1c,DMQv2c
AR1,0.0,-0.14803562993095698,-1.134051432760481,-1.1095764689545315,2.0134383407214997,2.1893225082281185,2.247713236212035,2.6539671627732333,2.2329624082913453
IAR,0.14803562993095698,0.0,-1.129481810626749,-1.0880653645281282,0.8767113682541262,1.3566147491197245,1.8788288633082546,1.63716321440477,1.55619588448399
LR,1.134051432760481,1.129481810626749,0.0,1.1402344943687472,1.139479978632962,1.1408261107116107,1.1431538033774282,1.142783194645323,1.1422347283391663
LAS,1.1095764689545315,1.0880653645281282,-1.1402344943687472,0.0,1.1350470553622931,1.1413767412737832,1.152187464799583,1.1505722029502525,1.147954685828528
QRF,-2.0134383407214997,-0.8767113682541262,-1.139479978632962,-1.1350470553622931,0.0,1.4469302275781382,1.8479064235031248,2.1473711793620667,1.792654567212635
QGB,-2.1893225082281185,-1.3566147491197245,-1.1408261107116107,-1.1413767412737832,-1.4469302275781382,0.0,1.8331147952965843,2.477149544829678,1.4125674405212134
DMQv0c,-2.247713236212035,-1.8788288633082546,-1.1431538033774282,-1.152187464799583,-1.8479064235031248,-1.8331147952965843,0.0,-0.8030866364835944,-1.5921245216905069
DMQv1c,-2.6539671627732333,-1.63716321440477,-1.142783194645323,-1.1505722029502525,-2.1473711793620667,-2.477149544829678,0.8030866364835944,0.0,-0.7614842140047021
DMQv2c,-2.2329624082913453,-1.55619588448399,-1.1422347283391663,-1.147954685828528,-1.792654567212635,-1.4125674405212134,1.5921245216905069,0.7614842140047021,0.0
