,AR1,IAR,LR,LAS,QRF,QGB,DMQv0c,DMQv1c,DMQv2c
AR1,,0.05198688334888853,0.03793915188859695,0.700087645289227,9.643543632970108e-07,0.917085205510074,0.006246841411732988,0.00013634618179211814,0.007191684840727987
IAR,0.05198688334888853,,0.42170116494644905,0.04666805307421643,0.003086886777950241,0.055955862169909665,0.0001728800923752468,2.5008688953539718e-05,0.00025522842004955414
LR,0.03793915188859695,0.42170116494644905,,0.026926854331797482,0.00595559676188678,0.032535192183473366,0.0012826304142532093,0.0003033322462534921,0.0007220298518007022
LAS,0.700087645289227,0.04666805307421643,0.026926854331797482,,0.013524519768001751,0.7765715556333377,0.013484267110069356,0.0005674596168658567,0.01191993277491384
QRF,9.643543632970108e-07,0.003086886777950241,0.00595559676188678,0.013524519768001751,,6.45124252076465e-05,0.1253166713942324,0.007963051975435417,0.13573274457525047
QGB,0.917085205510074,0.055955862169909665,0.032535192183473366,0.7765715556333377,6.45124252076465e-05,,0.0028751905547128496,1.521200589662182e-05,0.00310123337653069
DMQv0c,0.006246841411732988,0.0001728800923752468,0.0012826304142532093,0.013484267110069356,0.1253166713942324,0.0028751905547128496,,0.39333557286476306,0.9703435031804072
DMQv1c,0.00013634618179211814,2.5008688953539718e-05,0.0003033322462534921,0.0005674596168658567,0.007963051975435417,1.521200589662182e-05,0.39333557286476306,,0.3452877740612724
DMQv2c,0.007191684840727987,0.00025522842004955414,0.0007220298518007022,0.01191993277491384,0.13573274457525047,0.00310123337653069,0.9703435031804072,0.3452877740612724,
