,AR1,IAR,LR,LAS,QRF,QGB,DMQv0c,DMQv1c,DMQv2c
AR1,0.0,-1.5908163354299885,-1.114695234184949,-0.2359304755641442,5.118729021669846,4.4243914795766965,3.333425291116147,6.614802035523517,6.6179741111719705
IAR,1.5908163354299885,0.0,-0.37204037072785706,0.7249024379275171,2.9935807074161853,4.152313608309919,4.0456235362658575,4.9536915284168845,4.6127840872237424
LR,1.114695234184949,0.37204037072785706,0.0,2.146506187304901,1.730615185441271,2.24914550801983,2.283941054576921,2.508689729846995,2.478700062191517
LAS,0.2359304755641442,-0.7249024379275171,-2.146506187304901,0.0,1.1738344051112644,2.0203434531047373,2.0006024819843886,2.363038030776497,2.296422367496405
QRF,-5.118729021669846,-2.9935807074161853,-1.730615185441271,-1.1738344051112644,0.0,3.0138476157565006,2.194293502972519,5.598706264941315,4.239825698553649
QGB,-4.4243914795766965,-4.152313608309919,-2.24914550801983,-2.0203434531047373,-3.0138476157565006,0.0,0.5255912867025286,1.404959303041735,1.011435764334265
DMQv0c,-3.333425291116147,-4.0456235362658575,-2.283941054576921,-2.0006024819843886,-2.194293502972519,-0.5255912867025286,0.0,0.5598766319285821,0.33929972898820443
DMQv1c,-6.614802035523517,-4.9536915284168845,-2.508689729846995,-2.363038030776497,-5.598706264941315,-1.404959303041735,-0.5598766319285821,0.0,-0.20718705289976352
DMQv2c,-6.6179741111719705,-4.6127840872237424,-2.478700062191517,-2.296422367496405,-4.239825698553649,-1.011435764334265,-0.33929972898820443,0.20718705289976352,0.0
