,AR1,UAR,LR,LAS,QRF,QGB,DMQv0c,DMQv1c,DMQv2c
AR1,0.0,1.4425762142386245,-1.087246085371906,0.044592070566488604,2.8717503396802644,3.288476143151765,0.6099027540754806,2.461291521891015,0.18612985667733187
UAR,-1.4425762142386245,0.0,-1.1136048159980814,-1.1654781698735934,0.48790609471444457,0.8181231240415655,-0.2210495160728102,0.5771113828585867,-0.8104409010433729
LR,1.087246085371906,1.1136048159980814,0.0,1.0961735474164342,1.1302587204536498,1.1388251546405943,1.1039136696820493,1.1258779356962954,1.0819312781763897
LAS,-0.044592070566488604,1.1654781698735934,-1.0961735474164342,0.0,2.194868265052591,2.3345993824866245,0.600827119122017,1.9540056918503268,0.15125526264214764
QRF,-2.8717503396802644,-0.48790609471444457,-1.1302587204536498,-2.194868265052591,0.0,1.7196045609636528,-0.41957011264465544,0.22170512803712722,-1.2056088196391255
QGB,-3.288476143151765,-0.8181231240415655,-1.1388251546405943,-2.3345993824866245,-1.7196045609636528,0.0,-0.5650501363101367,-0.3012417507660427,-1.34992877056006
DMQv0c,-0.6099027540754806,0.2210495160728102,-1.1039136696820493,-0.600827119122017,0.41957011264465544,0.5650501363101367,0.0,0.5918155907786267,-0.7310570907699189
DMQv1c,-2.461291521891015,-0.5771113828585867,-1.1258779356962954,-1.9540056918503268,-0.22170512803712722,0.3012417507660427,-0.5918155907786267,0.0,-1.9051838652581692
DMQv2c,-0.18612985667733187,0.8104409010433729,-1.0819312781763897,-0.15125526264214764,1.2056088196391255,1.34992877056006,0.7310570907699189,1.9051838652581692,0.0
