,AR1,IAR,LR,LAS,QRF,QGB,DMQv0c,DMQv1c,DMQv2c
AR1,,0.11165091555313802,0.2649810439938891,0.8134866196050746,3.0760154704553864e-07,9.671450403614844e-06,0.0008578370607485805,3.72049292045851e-11,3.6415477798825916e-11
IAR,0.11165091555313802,,0.7098627917931906,0.46851188514753217,0.0027572457377985104,3.291308001033039e-05,5.218403742504907e-05,7.281861356257642e-07,3.973109620223217e-06
LR,0.2649810439938891,0.7098627917931906,,0.03183261566503153,0.08352042144277778,0.02450324003636375,0.022374995415697735,0.012117987165893645,0.013186213865133396
LAS,0.8134866196050746,0.46851188514753217,0.03183261566503153,,0.24046136026534415,0.04334777447828246,0.045435245911036815,0.0181258094183239,0.02165174327465425
QRF,3.0760154704553864e-07,0.0027572457377985104,0.08352042144277778,0.24046136026534415,,0.002579573363635909,0.02821431623153412,2.159573482883139e-08,2.2369341285875542e-05
QGB,9.671450403614844e-06,3.291308001033039e-05,0.02450324003636375,0.04334777447828246,0.002579573363635909,,0.599172212029417,0.16003338036117198,0.3118079109462757
DMQv0c,0.0008578370607485805,5.218403742504907e-05,0.022374995415697735,0.045435245911036815,0.02821431623153412,0.599172212029417,,0.5755635889270652,0.7343839467880838
DMQv1c,3.72049292045851e-11,7.281861356257642e-07,0.012117987165893645,0.0181258094183239,2.159573482883139e-08,0.16003338036117198,0.5755635889270652,,0.8358637782317219
DMQv2c,3.6415477798825916e-11,3.973109620223217e-06,0.013186213865133396,0.02165174327465425,2.2369341285875542e-05,0.3118079109462757,0.7343839467880838,0.8358637782317219,
