,AR1,IAR,LR,LAS,QRF,QGB,DMQv0c,DMQv1c,DMQv2c
AR1,0.0,-0.8667269153467485,-1.2001239051245343,-1.1936656583654617,4.319099913923019,2.1684628295402035,2.010185407846877,3.6991784884777137,5.91674805468705
IAR,0.8667269153467485,0.0,-1.0749949772157297,-1.0700457013259415,1.9265528471842022,2.075534406257245,1.9422889974586335,2.472709632176079,2.7977236785280035
LR,1.2001239051245343,1.0749949772157297,0.0,-0.27994937889693206,1.3459672007470904,1.4095681330588445,1.3842150633121246,1.4335822902470468,1.465282385532887
LAS,1.1936656583654617,1.0700457013259415,0.27994937889693206,0.0,1.3381848820662026,1.4011249927560776,1.3757441712845004,1.424818604550591,1.4563217062011928
QRF,-4.319099913923019,-1.9265528471842022,-1.3459672007470904,-1.3381848820662026,0.0,0.9356722610443198,0.5681258349469182,2.1951526917806583,4.7281590286989434
QGB,-2.1684628295402035,-2.075534406257245,-1.4095681330588445,-1.4011249927560776,-0.9356722610443198,0.0,-0.5945834112315979,0.5802791763010171,1.0066301422835047
DMQv0c,-2.010185407846877,-1.9422889974586335,-1.3842150633121246,-1.3757441712845004,-0.5681258349469182,0.5945834112315979,0.0,1.3512339775905595,1.3905140451137137
DMQv1c,-3.6991784884777137,-2.472709632176079,-1.4335822902470468,-1.424818604550591,-2.1951526917806583,-0.5802791763010171,-1.3512339775905595,0.0,1.3310028193235168
DMQv2c,-5.91674805468705,-2.7977236785280035,-1.465282385532887,-1.4563217062011928,-4.7281590286989434,-1.0066301422835047,-1.3905140451137137,-1.3310028193235168,0.0
