,AR1,VG,LR,LAS,QRF,QGB,DMQv0c,DMQv1c,DMQv2c
AR1,0.0,0.8327837333031022,-1.107157191813144,1.3368591544628308,1.1680694878072881,1.785484503995636,1.7725517870694218,1.7012435196499456,1.9718000406861205
VG,-0.8327837333031022,0.0,-1.1232175109733018,-0.09504793257563111,-0.019163799292352464,0.7560625032221644,1.92906019913341,2.3728001791069113,2.7158774299490656
LR,1.107157191813144,1.1232175109733018,0.0,1.1274367208978806,1.1335825692348585,1.1522126363815033,1.1782978562428958,1.1807388957988982,1.2190163119747084
LAS,-1.3368591544628308,0.09504793257563111,-1.1274367208978806,0.0,0.10861968244433713,1.3122517136558352,1.839565634997913,1.5192940262830006,1.9929609953861878
QRF,-1.1680694878072881,0.019163799292352464,-1.1335825692348585,-0.10861968244433713,0.0,1.6107617248888548,1.4557624931564257,1.1718021153583396,1.7598650083003724
QGB,-1.785484503995636,-0.7560625032221644,-1.1522126363815033,-1.3122517136558352,-1.6107617248888548,0.0,1.2913558120229318,0.9820673307891777,1.6902163894627693
DMQv0c,-1.7725517870694218,-1.92906019913341,-1.1782978562428958,-1.839565634997913,-1.4557624931564257,-1.2913558120229318,0.0,-0.2166071685938609,1.2417157133357954
DMQv1c,-1.7012435196499456,-2.3728001791069113,-1.1807388957988982,-1.5192940262830006,-1.1718021153583396,-0.9820673307891777,0.2166071685938609,0.0,1.2958411138269477
DMQv2c,-1.9718000406861205,-2.7158774299490656,-1.2190163119747084,-1.9929609953861878,-1.7598650083003724,-1.6902163894627693,-1.2417157133357954,-1.2958411138269477,0.0
