,AR1,UAR,LR,LAS,QRF,QGB,DMQv0c,DMQv1c,DMQv2c
AR1,,0.3275152655657658,0.14982344260924954,0.0038411493576790664,2.2454038344617865e-05,2.2917483112484513e-06,0.0004907587500498698,0.0005173672547369613,0.00633528202595069
UAR,0.3275152655657658,,0.08679390617275932,0.9789304316807823,0.20999806792078268,0.3247993389605881,0.01115010661535445,0.017374744737199143,0.08728890162050999
LR,0.14982344260924954,0.08679390617275932,,0.017356312193464642,0.0007197669099580104,0.0008132586862381058,4.2041249525771084e-05,0.0003802775848552113,0.0015472171582760713
LAS,0.0038411493576790664,0.9789304316807823,0.017356312193464642,,0.0075347621553692595,0.0007985104916134381,0.01223631664959238,0.009491924836098063,0.06621443765859007
QRF,2.2454038344617865e-05,0.20999806792078268,0.0007197669099580104,0.0075347621553692595,,0.6430139057749442,0.08866285620909728,0.12192939240750712,0.5063959522283115
QGB,2.2917483112484513e-06,0.3247993389605881,0.0008132586862381058,0.0007985104916134381,0.6430139057749442,,0.09986674816745525,0.11601161261414122,0.4196081487862314
DMQv0c,0.0004907587500498698,0.01115010661535445,4.2041249525771084e-05,0.01223631664959238,0.08866285620909728,0.09986674816745525,,0.6005410601318888,0.23814591241005634
DMQv1c,0.0005173672547369613,0.017374744737199143,0.0003802775848552113,0.009491924836098063,0.12192939240750712,0.11601161261414122,0.6005410601318888,,0.15588236071798336
DMQv2c,0.00633528202595069,0.08728890162050999,0.0015472171582760713,0.06621443765859007,0.5063959522283115,0.4196081487862314,0.23814591241005634,0.15588236071798336,
