,AR1,UAR,LR,LAS,QRF,QGB,DMQv0c,DMQv1c,DMQv2c
AR1,0.0,1.8792730658965429,-0.9013734605019889,-2.0601282288525318,0.7907533156982675,0.6263128877348662,1.9434140337277521,1.3678576435300822,1.1600334704716413
UAR,-1.8792730658965429,0.0,-1.7393114201886064,-2.8422889174969956,-1.2613279751660007,-1.6808557551706484,1.9104835797057986,0.9809735067302793,0.7305872291466261
LR,0.9013734605019889,1.7393114201886064,0.0,-0.44016069691371884,1.4643928249307847,1.3228363955558922,2.001167206999358,1.4907863185457901,1.3364392298690226
LAS,2.0601282288525318,2.8422889174969956,0.44016069691371884,0.0,2.645179826780306,2.812722938602613,2.45204356288841,1.924401218281604,1.7109240882896934
QRF,-0.7907533156982675,1.2613279751660007,-1.4643928249307847,-2.645179826780306,0.0,-0.8998168367858569,2.0919600400035088,1.237167940069783,0.9851269080063467
QGB,-0.6263128877348662,1.6808557551706484,-1.3228363955558922,-2.812722938602613,0.8998168367858569,0.0,2.026688788762886,1.2927390311421354,1.0546077164018146
DMQv0c,-1.9434140337277521,-1.9104835797057986,-2.001167206999358,-2.45204356288841,-2.0919600400035088,-2.026688788762886,0.0,-1.7747746699184674,-1.5377566936019051
DMQv1c,-1.3678576435300822,-0.9809735067302793,-1.4907863185457901,-1.924401218281604,-1.237167940069783,-1.2927390311421354,1.7747746699184674,0.0,-0.7337078853225465
DMQv2c,-1.1600334704716413,-0.7305872291466261,-1.3364392298690226,-1.7109240882896934,-0.9851269080063467,-1.0546077164018146,1.5377566936019051,0.7337078853225465,0.0
