date,gz_spread,ebp,est_prob
1973-01-01,1.1307714053429057,-0.04173286659080455,0.1936778643446842
1973-02-01,1.075493276125443,-0.05485227343315624,0.18926035774761196
1973-03-01,1.0299678416836435,-0.1479466082024008,0.1597230120472026
1973-04-01,0.9827458103604768,-0.20919216901990012,0.14203180852272324
1973-05-01,1.0464935117518377,-0.09025961427645202,0.17765118644745262
1973-06-01,1.1859257759641768,0.02864442615248497,0.21842998175575196
1973-07-01,0.9810549739577188,-0.33786843571451997,0.1093203065545806
1973-08-01,0.9777605050840718,-0.22283323256138363,0.13827943128580047
1973-09-01,0.8188236781169651,-0.3636814901979683,0.10346898519861215
1973-10-01,1.273250254171703,0.1096584989433842,0.24905897973641972
1973-11-01,1.3537449558224253,0.04786342761185103,0.22549335562037295
1973-12-01,1.2959694168479592,-0.01467581740500301,0.20298478843561257
1974-01-01,1.1784210232542267,-0.05070686702242621,0.19064942937777077
1974-02-01,1.3067144792396042,0.14881381155571405,0.26464275431999346
1974-03-01,1.220038714401003,-0.09962047776958882,0.17465872307787247
1974-04-01,1.2539698576113811,0.08289696374830346,0.2386956573628844
1974-05-01,1.3012385977617122,0.09363979184423332,0.2428272050506774
1974-06-01,1.9017877205835212,0.7537026541565741,0.5469432621177323
1974-07-01,2.568696915547139,1.2783113259477004,0.7781128184834883
1974-08-01,2.1264243722076457,0.9351405184704074,0.6338314753016876
1974-09-01,2.381902491150801,1.0093352086039058,0.6677283352977667
1974-10-01,2.5524795103497766,1.1289026616471722,0.7194859571632124
1974-11-01,2.356853811556149,1.0845154372802162,0.7007284610405229
1974-12-01,2.661212477979876,1.2262443063573838,0.7585145596232938
1975-01-01,1.7337713333806513,0.392378952963488,0.3713448766913152
1975-02-01,1.649526368358294,0.4074305796853064,0.3783927604965077
1975-03-01,1.8961250416029105,0.6057530067566914,0.474176170291167
1975-04-01,1.5567123308218438,0.2471509476681375,0.30584924856357354
1975-05-01,1.606921254453593,0.3651745639855664,0.3587167445504954
1975-06-01,1.461922207470538,0.2573399909870584,0.3102764259283932
1975-07-01,1.4884824580177884,0.3819414158457828,0.3664825747438605
1975-08-01,1.300847928813233,0.12790607396049358,0.2562602177450761
1975-09-01,1.4186685311342824,0.30304038002406775,0.3304659622988022
1975-10-01,1.3607284327062037,0.1190574613389268,0.2527546937042511
1975-11-01,1.329823154039846,0.18466121664880977,0.2793325502595328
1975-12-01,1.2541786335635057,-0.02849736929675472,0.1981975935815117
1976-01-01,0.9979908878131896,-0.16038763460152683,0.1560173961790899
1976-02-01,1.0617339891598505,-0.0787806763234038,0.18136462913964213
1976-03-01,1.011120581271097,-0.12205685602269424,0.16761747893763568
1976-04-01,1.0521076518505803,-0.0642109204177077,0.1861473859518052
1976-05-01,1.0237351420087335,-0.1210510012199959,0.16792917892360476
1976-06-01,1.0197788832302777,-0.05365771852371637,0.18965999702461156
1976-07-01,0.9837099912897176,-0.09305341445680816,0.176754701317622
1976-08-01,0.9120648551648856,-0.17352743869618903,0.1521656616036348
1976-09-01,0.8550532640032931,-0.2124768896204885,0.1411220092505239
1976-10-01,0.9219118941699904,-0.14942015601394254,0.15928112700149522
1976-11-01,0.8555867249993263,-0.377719556877975,0.10038390572241516
1976-12-01,1.1083337127370156,-0.04571960867306801,0.19232886347645992
1977-01-01,0.9877198594648672,-0.3216906767295521,0.1131065845101591
1977-02-01,0.9379016261616826,-0.20754066671024615,0.14249073704840368
1977-03-01,0.9231957678701688,-0.17796342570015644,0.15087969805585597
1977-04-01,0.8633616214622895,-0.24544259924589773,0.13221005484261647
1977-05-01,0.8099849739276472,-0.25379568993230195,0.13001487440841517
1977-06-01,0.8512871905637213,-0.26302416932837736,0.12761912446624082
1977-07-01,0.8767822191117481,-0.18365912779820415,0.1492391884249986
1977-08-01,0.9251361350888264,-0.1918169406796928,0.14691034744286113
1977-09-01,0.9449811605505964,-0.14312088882678664,0.1611757499286584
1977-10-01,0.9310095841986336,-0.15677477071920742,0.15708761857040257
1977-11-01,0.9339801709741394,-0.1401557936870813,0.16207262655054852
1977-12-01,0.7853049470875838,-0.339557309312298,0.1089303510595766
1978-01-01,0.7587030375251503,-0.3405095610594985,0.10871092054135278
1978-02-01,0.7141317271766402,-0.3471555432909813,0.10718831226704768
1978-03-01,0.7198637386015847,-0.34347379675093137,0.10802989723474388
1978-04-01,0.7353117681645004,-0.2906354699143051,0.12063505919098665
1978-05-01,0.7776714269052935,-0.2509069046521829,0.13077117149508563
1978-06-01,0.6222007182807374,-0.4595173401518131,0.08373367186143243
1978-07-01,0.6187085690170846,-0.376163170598335,0.1007225992004583
1978-08-01,0.5981373777490661,-0.4035125412689148,0.09489146906817718
1978-09-01,0.6381015099065186,-0.3289190177910589,0.1114034391479206
1978-10-01,0.5641497987359325,-0.502258241858875,0.07590424520977083
1978-11-01,0.6759448970423942,-0.24955374777995576,0.13112647790307724
1978-12-01,0.6532541104105585,-0.38400949449492705,0.09902358499933028
1979-01-01,0.702604369050579,-0.26222448421268085,0.12782550321870964
1979-02-01,0.6671887115386741,-0.32292085012617977,0.11281542592872382
1979-03-01,0.6587889110623049,-0.1869783450710593,0.14828868135250503
1979-04-01,0.6687966878187225,-0.2219821781686283,0.13851154348509898
1979-05-01,0.7217913940558555,-0.25226508339595455,0.1304152162096827
1979-06-01,0.7660561848487495,-0.16100234218285758,0.15583578361931266
1979-07-01,0.6711907137257954,-0.2522469272716551,0.13041997019377077
1979-08-01,0.6016968629727698,-0.3363518392117162,0.10967133755041726
1979-09-01,0.7589592705917176,-0.09997053641322652,0.17454744132609026
1979-10-01,0.8097016210920253,-0.6140948578031448,0.05805751230749891
1979-11-01,0.9268355130497898,-0.00815571452147212,0.205266840325229
1979-12-01,0.9386543194854636,0.19637816446881684,0.28421848084678236
1980-01-01,0.8763089833017584,-0.03007321456101941,0.1976561501254897
1980-02-01,1.016067906224119,-0.29196968683181623,0.12030453171089414
1980-03-01,1.0779462855935016,0.3310038422283309,0.3430725621270655
1980-04-01,1.306321372138604,-0.2970696463287168,0.1190469932054696
1980-05-01,1.1979530040650532,0.1281701124746426,0.256365209026322
1980-06-01,1.204192091752856,-0.02545317686559545,0.19924607752306325
1980-07-01,1.2144844853760512,0.19417658379922045,0.28329731837442174
1980-08-01,1.0731475421908905,0.0647809308906575,0.23181645494987432
1980-09-01,1.0790368515085906,0.04276520856400312,0.2236071603747336
1980-10-01,0.947510899515386,-0.10991775291942828,0.17140410744149845
1980-11-01,1.0484299435797464,0.34541188656054944,0.349638008578971
1980-12-01,1.201437964383504,0.14553363764143468,0.26331846937066516
1981-01-01,1.1489316395602571,0.416596484983484,0.38270474689879896
1981-02-01,0.9982558088979856,0.17924106578800447,0.27708625225852124
1981-03-01,0.9991969633732846,0.05160471857979176,0.2268832366536772
1981-04-01,1.188618422246655,0.5494385707999975,0.44657299710173415
1981-05-01,1.251470971544342,0.39082492888223863,0.37061961426308
1981-06-01,1.179596752082935,0.4729087535740256,0.4094970267157627
1981-07-01,1.1739456995586088,0.46015176258687696,0.4033854376991034
1981-08-01,1.08259468139171,0.30340482764585663,0.33062907138764075
1981-09-01,1.231564533964261,0.4391191648936925,0.3933611832455429
1981-10-01,1.3323218953955482,0.5569683309890927,0.4502517961210677
1981-11-01,1.4975239359945194,0.2644902966958811,0.31339981172741993
1981-12-01,1.479355817462738,0.5725451118868483,0.4578753399484476
1982-01-01,1.4852202076580372,0.751249954095073,0.545742992891138
1982-02-01,1.4846150833783112,0.540211792710726,0.4420713830684568
1982-03-01,1.6644166899655897,0.958078907090669,0.6444381556641204
1982-04-01,1.6758393723413882,0.8560466118266998,0.5965151704308205
1982-05-01,1.5496045516876424,0.775054040934523,0.5573726292775747
1982-06-01,1.5943758081493682,0.7624105375655271,0.551201070912005
1982-07-01,1.6682357309260138,0.7042343978682998,0.5226671615496171
1982-08-01,1.743894427275138,0.05643081420962193,0.22868323627105935
1982-09-01,1.6815517600909045,0.5176839188332367,0.4311128824295683
1982-10-01,1.8146040324535653,0.27525617893965815,0.31812784058537
1982-11-01,1.6023145384723845,0.5197362425848551,0.4321091570839951
1982-12-01,1.6205010021247692,0.6532401892950261,0.49755480934274526
1983-01-01,1.2942669010433376,0.26997315919523746,0.3158039414056276
1983-02-01,1.366585027386851,0.22479048951690503,0.296233076983389
1983-03-01,1.0540197426826072,0.14442103921183314,0.26287005648219053
1983-04-01,0.9978546575330448,0.06015050361898722,0.23007603158411427
1983-05-01,0.9268887462540316,-0.12998389602838378,0.16517405480775707
1983-06-01,0.9129636996378566,0.0299062472042747,0.2188897823732777
1983-07-01,0.9203401442514324,-0.11357676869755096,0.17025701310754351
1983-08-01,0.8549965276819985,-0.1786345456012891,0.15068577666491165
1983-09-01,0.9431996460875718,-0.08158724970264264,0.1804522422314953
1983-10-01,0.8729571645264135,-0.10702404297229406,0.17231476961837192
1983-11-01,0.9464674294350376,0.01306711819395023,0.2127996942059256
1983-12-01,0.9662728531907334,0.06613408045264946,0.23232644010040385
1984-01-01,0.9245858531474846,-0.01442485854603481,0.20307234331578855
1984-02-01,0.9103033098222356,-0.08794409667081227,0.1783963688661171
1984-03-01,0.9514696909992222,-0.01156069800729531,0.20407319196595383
1984-04-01,0.9640538555113872,0.05448606656330102,0.22795693656206928
1984-05-01,0.7599568765231222,-0.3602234414396952,0.1042393986728962
1984-06-01,0.7834195920429168,-0.07815955842681988,0.18156693758028455
1984-07-01,0.915302548771836,-0.16541312927420992,0.15453672628101087
1984-08-01,0.9157287712330392,0.13279493437878287,0.25820783457628593
1984-09-01,0.9061431005259268,-0.06893927719489013,0.1845867282807327
1984-10-01,0.931165565570627,-0.2543141239375253,0.12987946710435505
1984-11-01,0.9512696600236864,-0.13872239479364223,0.16250736167568275
1984-12-01,0.9565824348689572,-0.02599474704273108,0.19905930546843725
1985-01-01,1.0519381189768464,-0.16100121224866948,0.1558361173253118
1985-02-01,0.9405876170997012,-0.189379534609877,0.14760359509073576
1985-03-01,0.9706894728250528,0.04158172456205855,0.22317059181619525
1985-04-01,1.061068733819435,-0.08224144089438568,0.18023998620186885
1985-05-01,1.1991082705631746,-0.2888600564376471,0.12107587560683972
1985-06-01,1.1697971611050744,0.01038496144797696,0.21183887247531943
1985-07-01,1.1333078735846984,-0.03396331488638049,0.1963233862969474
1985-08-01,1.1611328656795772,-0.00628699168486002,0.20592369746653189
1985-09-01,1.1356248045926105,0.07171517514628767,0.23443646737827856
1985-10-01,1.2284311223784024,0.13261046405774257,0.2581342065134312
1985-11-01,1.2895870431877798,0.16264668738436083,0.27026443489946717
1985-12-01,1.3748789370417211,-0.04853531368690667,0.19137957973464592
1986-01-01,1.328334663563506,0.17481951119079395,0.275260378392174
1986-02-01,1.5497237045603347,-0.1850437676423642,0.1488421828228583
1986-03-01,1.9991487519450328,0.5659284296643063,0.45463496292700056
1986-04-01,1.9184641059649592,0.5120622366345728,0.42838616990156625
1986-05-01,1.5866962357352212,0.0186880684242201,0.2148215037674195
1986-06-01,1.9003727235973953,0.10521001458755608,0.24731989215612657
1986-07-01,2.0692244812858496,0.6849056330776722,0.5131538068070776
1986-08-01,2.231424460367828,0.657899966307419,0.4998506415736053
1986-09-01,1.9022360236631717,0.3060187095857072,0.33179985945002055
1986-10-01,1.9137912097627143,0.47653562614992784,0.41123867293196303
1986-11-01,2.028667375395258,0.5830996935581385,0.463049930473896
1986-12-01,1.930246589778661,0.600059551303747,0.4713775741995855
1987-01-01,1.8012622410758348,0.4610153340527905,0.4037984297258075
1987-02-01,1.9024488648189863,0.5315048582777899,0.4378302328097502
1987-03-01,1.8239814018725848,0.4222292014460509,0.38536185808662016
1987-04-01,1.7103216658632594,-0.24002045011498585,0.13364858933504234
1987-05-01,1.68388721748476,0.1758419095069117,0.27568204923855083
1987-06-01,1.639050457817809,0.1582112414531216,0.26845538525963253
1987-07-01,1.594127177127132,0.22591643991530308,0.29671396499404856
1987-08-01,1.5160015599025936,0.22143711295044155,0.294802988188992
1987-09-01,1.4993881575531094,0.2175922124385028,0.293167211009119
1987-10-01,1.6241249060666865,-0.6149701865892598,0.05793212509501177
1987-11-01,1.6043764806399006,0.2175856002665839,0.29316440155052703
1987-12-01,1.5739394552917203,-0.0198218587127914,0.20119440552164616
1988-01-01,1.642292720468512,-0.15126105894307185,0.1587302060408627
1988-02-01,1.5964031008325026,0.16595898316769464,0.27161935846699425
1988-03-01,1.4943899163805952,-0.09137434966880864,0.1772931425031384
1988-04-01,1.394489346097105,-0.02304069679207465,0.2000793542736596
1988-05-01,1.4005998368546864,0.05148514899432843,0.22683874220650976
1988-06-01,1.461479289175077,0.14777837309083752,0.2642243573426246
1988-07-01,1.352658344162862,-0.12754660373686755,0.1659228570718082
1988-08-01,1.3358934015049817,0.03320765698516603,0.22009542865745596
1988-09-01,1.4314266115200294,0.21406627536054845,0.2916708437039325
1988-10-01,1.556773251364014,0.3184580637873009,0.337393962047662
1988-11-01,1.4785730124629266,0.225393901765367,0.2964907470065081
1988-12-01,1.491305310749086,0.3590888423137537,0.3559122363790663
1989-01-01,1.5547748210063714,0.36070180005746955,0.35665479062663213
1989-02-01,1.4457451433967528,0.24989767800476348,0.3070399593807997
1989-03-01,1.521796417969204,0.4752576122146077,0.4106247613673647
1989-04-01,1.5762463223027845,0.5598127157076174,0.4516426017228061
1989-05-01,1.627533859086566,0.3912669747117023,0.3708258702195283
1989-06-01,1.828941160853612,0.6445122160662737,0.49325488908900056
1989-07-01,1.957873517878501,0.8638037355798498,0.6002202706610612
1989-08-01,1.7728031516570917,0.5903772402977014,0.46662158924437847
1989-09-01,1.6098494298780603,0.6276470417747674,0.484948757760125
1989-10-01,1.5479655398984602,0.5143047700323216,0.4294734747796327
1989-11-01,1.54437498183621,0.6284736750559997,0.4853557534910191
1989-12-01,1.4583979179545183,0.5243237932725676,0.4343376781656873
1990-01-01,1.353000376120297,0.267343719547918,0.31465000188854264
1990-02-01,1.3481455158781577,0.3957626582988676,0.37292562862812606
1990-03-01,1.342693439550254,0.4190222356528869,0.3838483732853025
1990-04-01,1.2768704962813933,0.18863098217104143,0.2809833519618959
1990-05-01,1.1438834400060625,0.09875878627069223,0.24480943171381275
1990-06-01,1.16396636073479,0.14619275024444425,0.2635842970312802
1990-07-01,1.1153271973470955,0.07772718583830818,0.23672122341162097
1990-08-01,1.0449809382742012,-0.21700830849594557,0.13987339965606377
1990-09-01,1.0662999533630766,-0.00884840306978773,0.20502367647058403
1990-10-01,1.323732043990583,0.17017636018567317,0.27334939390075397
1990-11-01,1.4659013762689967,0.2741352675971509,0.31763417031215035
1990-12-01,1.4681418916324196,0.35163360751448547,0.35248722101553953
1991-01-01,1.4811933533571378,0.37200589141555707,0.3618739460657157
1991-02-01,1.329468144946888,0.30055300742455304,0.3293535960786623
1991-03-01,1.2881125564559628,0.2359177347254879,0.3010010678131037
1991-04-01,1.2895749714037532,0.20172942362657076,0.28646345040341537
1991-05-01,1.24254903373424,0.18535003718804277,0.2796186537207893
1991-06-01,1.219053645634931,0.0973711310214318,0.24427123137250584
1991-07-01,1.3049049073262844,0.1931525432869372,0.28286933842252215
1991-08-01,1.2288004143189024,0.1375073513742242,0.26009239698507425
1991-09-01,1.3313648828634703,0.17207450654431988,0.27412982068832553
1991-10-01,1.3086918230970053,0.15705514554993827,0.2679848599964156
1991-11-01,1.3010046608973735,0.1658558483854491,0.2715771193207125
1991-12-01,1.4660034604411245,0.1826731357496771,0.27850759406459336
1992-01-01,1.279453621125466,0.05860774013531777,0.2294977860935267
1992-02-01,1.242899862440982,0.10187314195868467,0.24601965083020547
1992-03-01,1.1699083103909609,0.04608267849296155,0.22483350799394697
